position,id_a,id_b,rts_a,rts_b,signed_diff,abs_diff,bucket,pub_year,cluster_cat,balanced_swap
5538,544620,545502,0.59517673048600883,0.25000000000008621,0.34517673048592262,0.34517673048592262,3,2025,d235b266-344a-4770-809f-e011fd171367,1
5539,540602,537980,0.25000000000075012,0.59517673048600883,-0.34517673048525871,0.34517673048525871,3,2024,423a7e4b-0e8e-4cac-9784-d92a989905c4,1
5540,541674,549195,0.3411610268378063,0.68627500505152561,-0.34511397821371931,0.34511397821371931,3,2025,30995e9e-e157-4313-be92-f775b727fa77,0
5541,550070,548875,0.39734455958549242,0.74245374878286274,-0.34510918919737033,0.34510918919737033,3,2025,4d18a509-ed64-4634-af6a-e35b0253f0e0,0
5542,552017,551416,0.47661628255013472,0.82170873123909938,-0.34509244868896466,0.34509244868896466,3,2025,6f3c532f-8194-4627-91d2-f5a2f322bb30,0
5543,552017,551416,0.47661628255013472,0.82170873123909938,-0.34509244868896466,0.34509244868896466,3,2025,6f3c532f-8194-4627-91d2-f5a2f322bb30,0
5544,539710,538468,0.64955283206359737,0.30446891191709841,0.34508392014649897,0.34508392014649897,3,2024,90996acf-e94b-4791-b19e-d78967cb00af,1
5545,537311,540195,0.58255495136146784,0.23747221660941609,0.34508273475205176,0.34508273475205176,3,2024,3ca73d7b-9a6d-40a6-a74a-b626206b0ee0,0
5546,537311,540195,0.58255495136146784,0.23747221660941609,0.34508273475205176,0.34508273475205176,3,2024,3ca73d7b-9a6d-40a6-a74a-b626206b0ee0,0
5547,135141,131612,0.35617636229749638,0.7012527783390583,-0.34507641604156192,0.34507641604156192,3,2023,95e4c6a5-92d5-4411-9fbf-3ce85fe0cadc,0
5548,547503,547757,0.39382363770250362,0.73889499056548202,-0.34507135286297841,0.34507135286297841,3,2025,65beaf2a-41cb-4209-af90-e5401b0a0e10,0
5549,543728,547021,0.3974037702506325,0.74245374878286274,-0.34504997853223024,0.34504997853223024,3,2025,184d671c-1068-4a25-861a-6ec57b7d67cf,0
5550,547021,543728,0.74245374878286274,0.3974037702506325,0.34504997853223024,0.34504997853223024,3,2025,184d671c-1068-4a25-861a-6ec57b7d67cf,1
5551,536825,538979,0.70883434722436489,0.36381270299530849,0.3450216442290564,0.3450216442290564,3,2024,bbe61116-c0f0-4385-a25f-a4c0e452ab11,1
5552,550856,545931,0.66972452669644755,0.3247250119560019,0.34499951474044566,0.34499951474044566,3,2025,e942ba18-6d35-4928-9acb-f6b2bb3acc11,0
5553,534962,538468,0.6494500239120039,0.30446891191709841,0.3449811119949055,0.3449811119949055,3,2024,90996acf-e94b-4791-b19e-d78967cb00af,0
5554,551869,547776,0.35054997608799621,0.69553108808290154,-0.34498111199490533,0.34498111199490533,3,2025,9ed3f569-4730-4a91-8d0f-79cb122949e0,0
5555,533634,531957,0.69269414140510399,0.34776554404145082,0.34492859736365317,0.34492859736365317,3,2021,9ff54b02-6fa4-4ef7-b19b-006038275b65,0
5556,133922,133264,0.71517886717456114,0.37027449002143631,0.34490437715312483,0.34490437715312483,3,2023,3ada302c-2812-48d4-a12e-a54d3156b3f6,0
5557,535896,538263,0.79860733676483675,0.45373062015503879,0.34487671660979796,0.34487671660979796,3,2024,f4bd703f-786a-4743-9efe-f929e54cac37,1
5558,534560,531505,0.69642250169952402,0.35155740451075462,0.3448650971887694,0.3448650971887694,3,2021,8b5a4f2c-a6d2-4adf-ad1f-49846ade21c9,0
5559,540898,547244,0.41268687707641177,0.75754625121713726,-0.34485937414072548,0.34485937414072548,3,2025,49a05c32-f0dd-485d-a595-b2642ce8444f,0
5560,531896,534312,0.41268687707641177,0.75754625121713726,-0.34485937414072548,0.34485937414072548,3,2024,2514707f-02b4-4da7-9f0e-72d430991447,1
5561,537890,530980,0.70241163475699553,0.35756309686220999,0.34484853789478553,0.34484853789478553,3,2024,91d2742d-f3be-419f-8320-6b058713e683,1
5562,544373,551427,0.30002379252914591,0.64486464774983199,-0.34484085522068608,0.34484085522068608,3,2025,07254413-5ded-40ef-950a-5b47a32c6ca1,1
5563,132360,131563,0.30002379252914591,0.64486464774983199,-0.34484085522068608,0.34484085522068608,3,2023,a1018db9-56ce-490c-b759-b18c26e97c0b,0
5564,132360,131563,0.30002379252914591,0.64486464774983199,-0.34484085522068608,0.34484085522068608,3,2023,a1018db9-56ce-490c-b759-b18c26e97c0b,0
5565,546765,545343,0.2253259967570414,0.57014811738648963,-0.34482212062944823,0.34482212062944823,3,2025,4f401ebe-cb0e-48fb-813c-f428de5f3138,1
5566,535645,538310,0.70241163475699564,0.3575962171087842,0.34481541764821144,0.34481541764821144,3,2024,740373ec-2e02-481c-b94e-f520792058c4,1
5567,540247,539936,0.70373062015503896,0.35893782383419692,0.34479279632084203,0.34479279632084203,3,2024,e5f554b3-fce8-4355-aa99-01dc27008cc9,0
5568,549738,542662,0.81679125059392066,0.47210535179346941,0.34468589880045125,0.34468589880045125,3,2025,91e1c2f9-919c-4eec-96af-3322c4861bab,0
5569,136965,134630,0.5946444869348535,0.24999999999999989,0.34464448693485361,0.34464448693485361,3,2022,5142ae76-56e9-447c-b637-77d72724ca07,1
5570,540513,538778,0.59464448693485339,0.25,0.34464448693485339,0.34464448693485339,3,2024,2ce9256c-7ab6-4a4d-8922-9b684e56a859,1
5571,540513,538778,0.59464448693485339,0.25,0.34464448693485339,0.34464448693485339,3,2024,2ce9256c-7ab6-4a4d-8922-9b684e56a859,1
5572,532399,533720,0.71964448693485339,0.375,0.34464448693485339,0.34464448693485339,3,2021,8927d5e3-6396-4c01-822a-44b13fb5ecf7,1
5573,535642,540724,0.59464448693485339,0.25000000000000039,0.344644486934853,0.344644486934853,3,2024,82493b26-6a89-4a9f-9ccf-5505584d8f4a,0
5574,132041,132777,0.59464448693485339,0.2500000000000005,0.34464448693485289,0.34464448693485289,3,2023,a9d90b74-8ba6-485d-a0d1-42896606210b,0
5575,551958,547011,0.25000000000002809,0.5946444869348535,-0.34464448693482541,0.34464448693482541,3,2025,efa92c4f-beca-4f97-9b8c-2709b2604f55,0
5576,539126,530947,0.25000000000114248,0.59464448693485328,-0.3446444869337108,0.3446444869337108,3,2024,f40ae524-2644-4d2b-a661-4bdc107ab71c,0
5577,537223,539102,0.69464226565087805,0.34999999999999992,0.34464226565087813,0.34464226565087813,3,2024,b34c7120-a971-4c36-95da-82b3e491b3e5,1
5578,135021,135081,0.31161635031127222,0.65625,-0.34463364968872778,0.34463364968872778,3,2022,7a13bdf9-57c4-400b-bb99-2f45e1b0a24c,1
5579,135021,135081,0.31161635031127222,0.65625,-0.34463364968872778,0.34463364968872778,3,2022,7a13bdf9-57c4-400b-bb99-2f45e1b0a24c,1
5580,545316,548073,0.81249999999084888,0.46787564766839379,0.34462435232245509,0.34462435232245509,3,2025,ea2954c8-e961-475d-b377-e6a27ad31f10,0
5581,545316,548073,0.81249999999084888,0.46787564766839379,0.34462435232245509,0.34462435232245509,3,2025,ea2954c8-e961-475d-b377-e6a27ad31f10,0
5582,539120,535933,0.87497834067432789,0.53035551306514661,0.34462282760918128,0.34462282760918128,3,2024,1b4bc94a-bb4b-41c2-b7db-3e3f297cc962,1
5583,540182,540313,0.34288415620571899,0.68749999999999989,-0.3446158437942809,0.3446158437942809,3,2024,e5f554b3-fce8-4355-aa99-01dc27008cc9,0
5584,549581,550030,0.56249999999999989,0.2178875346121793,0.34461246538782059,0.34461246538782059,3,2025,b68197c1-e283-4206-91b8-2e827248f377,0
5585,541389,546633,0.25004956383823351,0.59464448693485328,-0.34459492309661977,0.34459492309661977,3,2025,c026dff2-d287-4b29-84bf-340d6e93cfa4,1
5586,537920,537043,0.36691858724932658,0.71147511976323818,-0.34455653251391161,0.34455653251391161,3,2024,83387ab2-693e-441e-ba9c-06f5a2fd958e,1
5587,545848,541536,0.59454709969770281,0.25000000000075018,0.34454709969695263,0.34454709969695263,3,2025,9ed512f7-cf40-4c31-adb2-c8494f6907fd,1
5588,546955,543338,0.32724070404363748,0.67176743489973045,-0.34452673085609298,0.34452673085609298,3,2025,05a55458-aabc-499d-9303-544a76530a19,0
5589,538949,533394,0.32677093476144109,0.67126937984496127,-0.34449844508352018,0.34449844508352018,3,2024,d06fbe99-dd7f-4503-a9c0-115fec8b5b15,0
5590,534630,534417,0.80446891189623548,0.45998826012053812,0.34448065177569737,0.34448065177569737,3,2024,dd80e6d0-7e7d-4cb0-89dd-f9270c72c68e,0
5591,537859,537263,0.34017886717456108,0.68464455506879218,-0.3444656878942311,0.3444656878942311,3,2024,83387ab2-693e-441e-ba9c-06f5a2fd958e,0
5592,544266,541708,0.65410437430786272,0.30964455506879218,0.34445981923907054,0.34445981923907054,3,2025,edb6b59f-b0dd-42e9-87b1-e146e1c21897,1
5593,134485,131920,0.74999999999999989,0.40558301505279709,0.3444169849472028,0.3444169849472028,3,2023,174ee501-f3a9-46ab-a217-2aedb3d4350b,0
5594,134485,131920,0.74999999999999989,0.40558301505279709,0.3444169849472028,0.3444169849472028,3,2023,174ee501-f3a9-46ab-a217-2aedb3d4350b,0
5595,550588,546949,0.71941698494657358,0.375,0.34441698494657358,0.34441698494657358,3,2025,e59680d5-3cd0-4827-b111-21303408d08c,0
5596,133331,134689,0.29691269116096858,0.64124047013977115,-0.34432777897880257,0.34432777897880257,3,2023,e2841036-bb35-40bf-9488-36086fbcf168,0
5597,546501,547777,0.63254625121713726,0.2882190539875556,0.34432719722958166,0.34432719722958166,3,2025,e2841036-bb35-40bf-9488-36086fbcf168,1
5598,547777,546501,0.2882190539875556,0.63254625121713726,-0.34432719722958166,0.34432719722958166,3,2025,e2841036-bb35-40bf-9488-36086fbcf168,0
5599,531004,539846,0.7876868770737202,0.44337077012835469,0.34431610694536552,0.34431610694536552,3,2024,bdc38627-0810-496c-a518-30fbf53a5e12,1
5600,539846,531004,0.44337077012835469,0.7876868770737202,-0.34431610694536552,0.34431610694536552,3,2024,bdc38627-0810-496c-a518-30fbf53a5e12,0
5601,546094,543749,0.2315825375170531,0.57585740072202174,-0.34427486320496864,0.34427486320496864,3,2025,cb7d5dc5-dc47-44ba-8581-bbc109316557,1
5602,543749,546094,0.57585740072202174,0.2315825375170531,0.34427486320496864,0.34427486320496864,3,2025,cb7d5dc5-dc47-44ba-8581-bbc109316557,0
5603,536579,535710,0.3852683007618416,0.72948563842193082,-0.34421733766008922,0.34421733766008922,3,2024,e5cb089e-5883-40d8-bd14-ceff0fcc2d60,0
5604,552090,550599,0.72219195120908974,0.37801290519714131,0.34417904601194843,0.34417904601194843,3,2025,76bdb69b-4b4a-4845-a47b-c872ec84f901,1
5605,531458,537828,0.68749999999999989,0.34333129873129642,0.34416870126870347,0.34416870126870347,3,2024,5addfdc4-8097-40a4-aa99-d3b8ecd6d88e,0
5606,545276,548807,0.31214834488304211,0.65625,-0.34410165511695789,0.34410165511695789,3,2025,67adc0aa-9410-40f2-9f74-5e1b7f0c9ff8,1
5607,552141,548822,0.76917593884674773,0.42508432595242102,0.34409161289432671,0.34409161289432671,3,2025,c33c23ae-b955-4139-9d73-e4d783676be5,1
5608,531360,535277,0.31404941661352032,0.65813656280428423,-0.34408714619076392,0.34408714619076392,3,2024,4bd625f8-1788-4f5a-a8f7-b5d679415732,0
5609,132077,132793,0.28092200306596959,0.62499999999999989,-0.34407799693403029,0.34407799693403029,3,2023,e448e8f2-88dc-4196-8fc9-0e5c07f74c50,1
5610,542395,547116,0.737089813505306,0.39304406037000977,0.34404575313529623,0.34404575313529623,3,2025,00118d9f-6b35-41d4-b3a5-3826847a44ef,0
5611,538589,540628,0.44771826382262581,0.79166666666661345,-0.34394840284398764,0.34394840284398764,3,2024,979e7b61-58f2-4637-8ac0-b318d2ab600c,1
5612,546447,549057,0.47661628255013472,0.82053108758242232,-0.34391480503228761,0.34391480503228761,3,2025,dcd1b540-fc25-4131-82c9-4cfb8066b54e,1
5613,540530,534822,0.3674537487828628,0.71129418262150212,-0.34384043383863933,0.34384043383863933,3,2024,4e70f926-0d81-4cf7-88f7-ddfa93161f52,1
5614,539113,533824,0.53121029320349855,0.87498905472674604,-0.34377876152324749,0.34377876152324749,3,2024,6b63753a-45c7-4002-800e-5df463dfcbcf,1
5615,539303,536004,0.6250193350188934,0.28125,0.3437693350188934,0.3437693350188934,3,2024,e1426443-88d3-4fff-8855-5afb566db84c,1
5616,536004,539303,0.28125,0.6250193350188934,-0.3437693350188934,0.3437693350188934,3,2024,e1426443-88d3-4fff-8855-5afb566db84c,0
5617,545853,541302,0.74005891016200298,0.39630808796524081,0.34375082219676217,0.34375082219676217,3,2025,c1cd8a83-dd7e-4923-802f-b624446b7eb0,0
5618,137025,137188,0.59375000000000011,0.25,0.34375000000000011,0.34375000000000011,3,2022,6493cebe-8594-4171-8891-35eb804839dd,0
5619,551004,551387,0.59375000000000011,0.25,0.34375000000000011,0.34375000000000011,3,2025,7d4f0021-2ca5-4455-bef4-e6f9d5528b53,1
5620,137025,137188,0.59375000000000011,0.25,0.34375000000000011,0.34375000000000011,3,2022,6493cebe-8594-4171-8891-35eb804839dd,0
5621,134475,133143,0.25,0.59375000000000011,-0.34375000000000011,0.34375000000000011,3,2023,f29adc5a-592a-4c5e-bfb9-93889e928c5b,0
5622,543818,542428,0.375,0.71875000000000011,-0.34375000000000011,0.34375000000000011,3,2025,25d7ce5d-d138-46bb-81ae-7c3066e5a230,1
5623,536565,530862,0.28125,0.62500000000000011,-0.34375000000000011,0.34375000000000011,3,2024,fbf7dad4-37c3-49c8-b73b-2792b7d7e3e8,1
5624,540078,535575,0.59375,0.25,0.34375,0.34375,3,2024,afcf128c-00ea-489e-9a53-cb603b911169,0
5625,535575,540078,0.25,0.59375,-0.34375,0.34375,3,2024,afcf128c-00ea-489e-9a53-cb603b911169,1
5626,541905,548980,0.59375,0.25,0.34375,0.34375,3,2025,e75dab1d-e0b5-483f-93e9-33d74350b012,1
5627,545492,544673,0.25,0.59375,-0.34375,0.34375,3,2025,fdc50631-bbb0-4006-ae3e-fcd9c2c388c3,0
5628,541883,544410,0.75,0.40625,0.34375,0.34375,3,2025,1dfbfa4d-2c27-44fa-a498-143bba605f4a,0
5629,541235,546442,0.75,0.40625,0.34375,0.34375,3,2025,19d890e5-ccd6-4591-842b-795141f8e7c9,0
5630,541954,546108,0.59375,0.25,0.34375,0.34375,3,2025,f0937d0a-3a32-46a0-ad42-ca84535e3f0a,0
5631,543477,551604,0.59375,0.25,0.34375,0.34375,3,2025,251ec9f9-d540-472c-82de-24823fc271cf,1
5632,544478,545655,0.68749999999999989,0.34375,0.34374999999999989,0.34374999999999989,3,2025,f0d70de2-4420-465d-bb94-61877ac65e3f,0
5633,533942,534872,0.74999999999999978,0.40625,0.34374999999999978,0.34374999999999978,3,2021,7432854d-f2bb-4726-898c-6d372e8de57d,0
5634,132983,131817,0.25000000000008621,0.59375000000000011,-0.3437499999999139,0.3437499999999139,3,2023,0d519986-1a23-44d4-8c2d-0775d1353a22,1
5635,531926,532976,0.18750000000915121,0.53125,-0.34374999999084876,0.34374999999084876,3,2021,0d519986-1a23-44d4-8c2d-0775d1353a22,0
5636,532470,531059,0.12500003533932849,0.46875,-0.34374996466067154,0.34374996466067154,3,2021,8927d5e3-6396-4c01-822a-44b13fb5ecf7,0
5637,540887,547833,0.46874999999999989,0.12500003533932849,0.34374996466067143,0.34374996466067143,3,2025,cd5e27a5-24da-4bbb-b9f7-b24d5e692c20,0
5638,541997,547970,0.87499683651268634,0.53125,0.34374683651268634,0.34374683651268634,3,2025,d785de1e-f23a-4850-8f5f-27abcfd86b1e,1
5639,530877,540271,0.53125,0.87499443823146439,-0.34374443823146439,0.34374443823146439,3,2024,653019ee-c218-4c21-b999-673a871e6c56,1
5640,536655,532999,0.53125,0.87497834067432789,-0.34372834067432789,0.34372834067432789,3,2024,e5b3dd72-e13c-425b-940f-c4d127099c94,1
5641,531873,538234,0.87497834067432789,0.53125,0.34372834067432789,0.34372834067432789,3,2024,776e9cba-83e3-4ed3-a7eb-4531972bf32a,0
5642,536339,536769,0.53526554404145077,0.19159315408911129,0.34367238995233951,0.34367238995233951,3,2024,d06665ce-69e1-4a73-a026-226ddf308a91,1
5643,548849,549184,0.36389499056548191,0.70751667003435026,-0.34362167946886835,0.34362167946886835,3,2025,67f8f51e-fe55-4c42-a732-e8092b8a7a7e,1
5644,549184,548849,0.70751667003435026,0.36389499056548191,0.34362167946886835,0.34362167946886835,3,2025,67f8f51e-fe55-4c42-a732-e8092b8a7a7e,0
5645,131818,131338,0.87497834067432789,0.5313717069884214,0.34360663368590649,0.34360663368590649,3,2023,d9681b36-91d6-4d84-b90e-110395767c77,0
5646,543829,543232,0.40287192293970742,0.74642205226058633,-0.34355012932087892,0.34355012932087892,3,2025,313299ab-8c0d-491c-b1ec-4701d5991a4d,1
5647,535990,539819,0.70995553917270682,0.36641749723145067,0.34353804194125614,0.34353804194125614,3,2024,7fb05d03-2366-4d79-a19d-093ad9632a69,1
5648,546906,541972,0.56853392041748185,0.22500000000000001,0.34353392041748188,0.34353392041748188,3,2025,c55095f1-e720-4ceb-921e-dd820d3db8ee,0
5649,542972,542929,0.66825493721419837,0.3247250119560019,0.34352992525819648,0.34352992525819648,3,2025,348b7827-6871-4b79-ac0e-c334bf0f6c08,0
5650,532780,535609,0.75858250276854522,0.41514645426515939,0.34343604850338583,0.34343604850338583,3,2024,bf74e818-d1b1-4cf5-85bf-acaa2f496313,0
5651,532730,532301,0.31068404848951331,0.65410437430786272,-0.34342032581834941,0.34342032581834941,3,2024,83ef8aed-52c2-473e-b9d0-456d2cf7d4a4,0
5652,547829,549319,0.42618062317429389,0.7695681511470952,-0.34338752797280131,0.34338752797280131,3,2025,e5cb089e-5883-40d8-bd14-ceff0fcc2d60,0
5653,547757,552412,0.73889499056548202,0.3955218715393134,0.34337311902616863,0.34337311902616863,3,2025,65beaf2a-41cb-4209-af90-e5401b0a0e10,1
5654,533076,533440,0.64452368556432793,0.30118062317429412,0.34334306239003382,0.34334306239003382,3,2024,60192548-f48a-4e27-b496-381790781fc4,0
5655,533332,536252,0.25,0.59329596422612541,-0.34329596422612541,0.34329596422612541,3,2024,e550031c-577c-4643-8a9b-76bc2e610972,1
5656,545314,544848,0.25000000000114248,0.59329596422612541,-0.34329596422498293,0.34329596422498293,3,2025,422e988f-8d37-475c-a289-293b9f691bf6,1
5657,538171,539480,0.87499955874802826,0.53170403577387471,0.34329552297415356,0.34329552297415356,3,2024,0e15fef5-fe8c-4436-a234-dfb3501c2306,0
5658,549813,548243,0.39723908097063543,0.0540042415057682,0.34323483946486721,0.34323483946486721,3,2025,bd7c9392-96a3-470e-8cfd-e912f3a5cb57,1
5659,543330,546116,0.6308707701283548,0.28772411262839298,0.34314665749996182,0.34314665749996182,3,2025,cf90be08-a775-4aa2-9393-562b4391cd8c,1
5660,552308,545509,0.70518299334762435,0.3620875179340029,0.34309547541362145,0.34309547541362145,3,2025,63c1c7ba-161e-4017-8c19-2053a4917532,1
5661,541925,544513,0.64754471679364045,0.30446891191709841,0.34307580487654205,0.34307580487654205,3,2025,7af81181-4e4e-45ac-ba76-19635dc67337,0
5662,541925,544513,0.64754471679364045,0.30446891191709841,0.34307580487654205,0.34307580487654205,3,2025,7af81181-4e4e-45ac-ba76-19635dc67337,0
5663,544353,548161,0.6875,0.34443072086233989,0.34306927913766011,0.34306927913766011,3,2025,ec4c2a29-b34a-4170-ad1f-bd4806964b07,1
5664,537121,537879,0.65376472754050063,0.31071102613029322,0.34305370141020741,0.34305370141020741,3,2024,b68197c1-e283-4206-91b8-2e827248f377,0
5665,536162,540612,0.78482113275661347,0.4417912513842745,0.34302988137233897,0.34302988137233897,3,2024,f90f91ea-fbbf-4f3b-8ccc-5a33d41e6d27,1
5666,544396,542795,0.64420336787564758,0.30118062317429412,0.34302274470135347,0.34302274470135347,3,2025,609ad6a7-88f5-4cff-96de-9346627a006b,1
5667,546098,549055,0.64420336787564747,0.30118062317429412,0.34302274470135335,0.34302274470135335,3,2025,ef930256-eaf0-4abc-8b33-28011a92b6cd,1
5668,541149,543461,0.81679125059392066,0.47380700404079279,0.34298424655312787,0.34298424655312787,3,2025,9c2a617b-dcec-47e5-a8b8-cdb9a74c575e,0
5669,551452,545116,0.40702470830676019,0.75,-0.34297529169323981,0.34297529169323981,3,2025,3b66d283-c862-41e0-8772-73920e952fbc,0
5670,551452,545116,0.40702470830676019,0.75,-0.34297529169323981,0.34297529169323981,3,2025,3b66d283-c862-41e0-8772-73920e952fbc,0
5671,546955,552208,0.32724070404363748,0.67018761162487983,-0.34294690758124236,0.34294690758124236,3,2025,05a55458-aabc-499d-9303-544a76530a19,0
5672,541017,548890,0.32536740260201952,0.66829663212435231,-0.34292922952233279,0.34292922952233279,3,2025,f89536e6-52a4-40eb-92b2-20e95fcb5626,0
5673,541017,548890,0.32536740260201952,0.66829663212435231,-0.34292922952233279,0.34292922952233279,3,2025,f89536e6-52a4-40eb-92b2-20e95fcb5626,0
5674,539263,540414,0.67462988967128001,0.33170336787564769,0.34292652179563232,0.34292652179563232,3,2024,1de7b981-9c4f-4193-a807-3d71a4352155,0
5675,552253,549772,0.4156828140214216,0.75860410431791092,-0.34292129029648932,0.34292129029648932,3,2025,ee085456-b7ee-44e3-b23a-3ad5281ffbb0,1
5676,543524,545479,0.25,0.59287564766839407,-0.34287564766839407,0.34287564766839407,3,2025,278ca98f-70dd-465e-be05-02cfd335834f,0
5677,543524,545479,0.25,0.59287564766839407,-0.34287564766839407,0.34287564766839407,3,2025,278ca98f-70dd-465e-be05-02cfd335834f,0
5678,535083,533614,0.2932549372141986,0.63612594002748335,-0.34287100281328475,0.34287100281328475,3,2024,f9d1199c-ef0e-4cf0-a9e5-421de97bd18a,0
5679,546724,542078,0.59286744955289916,0.25,0.34286744955289916,0.34286744955289916,3,2025,c6f9c124-94b7-4975-8217-8e5c0cfb915d,1
5680,535556,534052,0.25,0.59286744955289905,-0.34286744955289905,0.34286744955289905,3,2024,c1cd8670-7c51-4484-8cef-49c795c5349c,1
5681,552257,546427,0.51117227979274604,0.1683072435587841,0.34286503623396192,0.34286503623396192,3,2025,bd7c9392-96a3-470e-8cfd-e912f3a5cb57,0
5682,546673,544115,0.71784202424475674,0.37499999999999989,0.34284202424475685,0.34284202424475685,3,2025,aeb53948-9207-438d-9238-6c197dad8361,1
5683,544427,542919,0.71784202424475652,0.375,0.34284202424475652,0.34284202424475652,3,2025,46839c1a-2dbe-43e8-8bdc-b9c16825b073,0
5684,550153,550185,0.31340807154774941,0.65625000000000022,-0.34284192845225081,0.34284192845225081,3,2025,0942c17a-f1c7-4083-a122-cff14a291769,0
5685,534726,534070,0.79592611335869257,0.45311480902150908,0.34281130433718349,0.34281130433718349,3,2021,ba896cf3-085b-4e35-9d86-96a813143b66,1
5686,534726,534070,0.79592611335869257,0.45311480902150908,0.34281130433718349,0.34281130433718349,3,2021,ba896cf3-085b-4e35-9d86-96a813143b66,1
5687,549033,541840,0.73882772020725385,0.39602754101258297,0.34280017919467087,0.34280017919467087,3,2025,c7bfd577-10c7-4d7d-8e78-eb85b175f55b,1
5688,544882,541755,0.66630626158906248,0.32353038959192199,0.34277587199714049,0.34277587199714049,3,2025,b68197c1-e283-4206-91b8-2e827248f377,0
5689,544882,541755,0.66630626158906248,0.32353038959192199,0.34277587199714049,0.34277587199714049,3,2025,b68197c1-e283-4206-91b8-2e827248f377,0
5690,548140,552294,0.66748332996564963,0.3247250119560019,0.34275831800964773,0.34275831800964773,3,2025,b710b5ba-23a8-44d6-bc01-891e01424abb,0
5691,538036,538803,0.66293756766510281,0.32032778646773641,0.3426097811973664,0.3426097811973664,3,2024,76c1ec00-706c-4bb9-9067-91a7d3d00d6d,0
5692,538803,538036,0.32032778646773641,0.66293756766510281,-0.3426097811973664,0.3426097811973664,3,2024,76c1ec00-706c-4bb9-9067-91a7d3d00d6d,1
5693,544667,543079,0.75246086485861619,0.40987380627557968,0.34258705858303651,0.34258705858303651,3,2025,e4396b6c-ac61-4d5a-bbfa-7a6802ffe22e,1
5694,544297,551174,0.64216500553709832,0.2996298896712799,0.34253511586581842,0.34253511586581842,3,2025,65beaf2a-41cb-4209-af90-e5401b0a0e10,1
5695,543048,542245,0.39889779219394139,0.74141749723145067,-0.34251970503750928,0.34251970503750928,3,2025,1be2945a-ede1-4b79-9b1c-58242cc7f5ac,1
5696,534065,533649,0.70995553917270682,0.3674537487828628,0.34250179038984402,0.34250179038984402,3,2024,c7bfd577-10c7-4d7d-8e78-eb85b175f55b,1
5697,546365,546156,0.5924978332404427,0.24999999999999989,0.34249783324044281,0.34249783324044281,3,2025,8883b313-f07a-405b-81ed-2b49db41891c,1
5698,548655,543752,0.64486464774983199,0.30238599191841448,0.34247865583141751,0.34247865583141751,3,2025,65beaf2a-41cb-4209-af90-e5401b0a0e10,0
5699,134176,131358,0.62500000000000022,0.28252150177845048,0.34247849822154974,0.34247849822154974,3,2023,d3ac56ba-86d4-49b3-baa1-1e737f8f39eb,1
5700,134248,131358,0.625,0.28252150177845048,0.34247849822154952,0.34247849822154952,3,2023,d3ac56ba-86d4-49b3-baa1-1e737f8f39eb,1
5701,538207,532520,0.8424784904196575,0.5,0.3424784904196575,0.3424784904196575,3,2024,4a6811b9-e0f9-469e-b581-5eece181697d,1
5702,546852,545980,0.74245374878286274,0.40000000000000002,0.34245374878286272,0.34245374878286272,3,2025,be6414be-b373-4eb4-be23-b494abbae11b,1
5703,537461,539798,0.76606217616579952,0.42364690721649478,0.34241526894930474,0.34241526894930474,3,2024,e776bf2d-85f0-4dc3-a5cd-179a1c82fc4c,0
5704,544946,549322,0.74245374878286274,0.40005434402310702,0.34239940475975572,0.34239940475975572,3,2025,2b5e35a0-719a-4f41-bea6-042c5210f886,1
5705,535929,540135,0.3852683007618416,0.7276254059906081,-0.3423571052287665,0.3423571052287665,3,2024,54fc6269-da97-44a5-a257-4edc1b9c3093,0
5706,535929,540135,0.3852683007618416,0.7276254059906081,-0.3423571052287665,0.3423571052287665,3,2024,54fc6269-da97-44a5-a257-4edc1b9c3093,0
5707,534786,535425,0.70931718597857829,0.36696891191709852,0.34234827406147977,0.34234827406147977,3,2024,9f988367-4e4f-4324-b8ef-a99e11c8e3d9,0
5708,531453,532154,0.64981494483563995,0.30752945508100138,0.34228548975463857,0.34228548975463857,3,2021,9ff54b02-6fa4-4ef7-b19b-006038275b65,0
5709,547860,544692,0.66666666666666663,0.32444483450692008,0.34222183215974655,0.34222183215974655,3,2025,f72c1ad9-b128-413d-908f-e1258b790230,1
5710,546115,545469,0.5088825478645066,0.1666667204118103,0.3422158274526963,0.3422158274526963,3,2025,a788cb11-b7a2-45f0-8be9-5f73ffb517ea,0
5711,132617,131459,0.39662612206355569,0.73882772020725385,-0.34220159814369816,0.34220159814369816,3,2023,0e63051a-3572-4316-baf5-a31d11b406ee,1
5712,532100,531981,0.76049086531531462,0.41830724323907742,0.3421836220762372,0.3421836220762372,3,2021,9af0ae75-695f-483e-843f-7382a95c1764,0
5713,531981,532100,0.41830724323907742,0.76049086531531462,-0.3421836220762372,0.3421836220762372,3,2021,9af0ae75-695f-483e-843f-7382a95c1764,1
5714,550670,550071,0.337313122923588,0.67946891191709835,-0.34215578899351035,0.34215578899351035,3,2025,e968210d-0a8f-4aae-8947-2a42f003faee,1
5715,536115,535327,0.25000000000000011,0.59213475307814412,-0.342134753078144,0.342134753078144,3,2024,2c8d5930-9938-4c6c-8e5b-5fd605f4a13b,1
5716,134751,136274,0.64955283206359737,0.30752945508100138,0.34202337698259599,0.34202337698259599,3,2022,83387ab2-693e-441e-ba9c-06f5a2fd958e,1
5717,134751,136274,0.64955283206359737,0.30752945508100138,0.34202337698259599,0.34202337698259599,3,2022,83387ab2-693e-441e-ba9c-06f5a2fd958e,1
